analysis_id,scope,batch_id,evidence_id,corpus,text,source_file,doc_id,chunk_id,country,heading_context,native_topic,topic_code,topic_space,causal_hint
france__batch_01,france,1,clean_sentence_018928,sentiment,"Une génération familière et habituée à l'IA mais exigeante sur l'étique d'usage de tels outils Si les jeunes semblent très enthousiastes et demandeurs de formation vis-à-vis de l'IA générative, cette appétence ne va sans réflexion sur l'éthique de tels usages.","markdown/cleaned/sentiment/Les jeunes Français face à l’IA générative _ usages, perceptions et appétence pour les formations dédiées - Ifop Group.md",sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group,sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group_chunk_0004,france,4) Une génération familière et habituée à l'IA mais exigeante sur l'étique d'usage de tels outils,8.0,S8,sentiment,True
france__batch_01,france,1,clean_sentence_017876,sentiment,"Some studies show that not all professionals in the social sector are involved in digital support, and some exclude digital uses from their field of intervention.",markdown/cleaned/sentiment/French digital society_ digital mediation professionals face the challenge of digital remoteness - Labo.md,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo_chunk_0007,france,Impact on social workers,5.0,S5,sentiment,True
france__batch_01,france,1,clean_sentence_018650,sentiment,Younger generations are clearly more optimistic than their elders about the impact of artificial intelligence.,markdown/cleaned/sentiment/How do the French relate to artificial intelligence_ - Labo.md,sentiment_original_how_do_the_french_relate_to_artificial_intelligence_labo,sentiment_original_how_do_the_french_relate_to_artificial_intelligence_labo_chunk_0005,france,Perception des risques ou opportunités représentés par l'usage de l'IA,0.0,S0,sentiment,True
france__batch_01,france,1,clean_sentence_017869,sentiment,"Impact on digital mediators In order to meet the growing demand for support in digital administrative relations, often characterized by the social urgency of applicants, digital mediators are sometimes obliged to provide administrative support, the nature and volume of which vary according to the audience and location.",markdown/cleaned/sentiment/French digital society_ digital mediation professionals face the challenge of digital remoteness - Labo.md,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo_chunk_0006,france,Impact on digital mediators,6.0,S6,sentiment,True
france__batch_01,france,1,clean_sentence_011227,policy,"Quelles potentialités, quels risques et limites dans l'usage de l'IA ?",markdown/cleaned/policy/france/l-ia-en-ducation---cadre-d-usage.md,policy_l_ia_en_ducation_cadre_d_usage,policy_l_ia_en_ducation_cadre_d_usage_chunk_0001,france,SOMMAIRE,2.0,P2,policy,True
france__batch_01,france,1,clean_sentence_005107,policy,L'utilisation de l'IA en éducation présente des avantages et des risques potentiels.,markdown/cleaned/policy/france/AI Policy and  Regulations of France:  Comprehensive Report_FR.md,policy_ai_policy_and_regulations_of_france_comprehensive_report_fr,policy_ai_policy_and_regulations_of_france_comprehensive_report_fr_chunk_0001,france,EN RÉSUMÉ,2.0,P2,policy,True
france__batch_01,france,1,clean_sentence_014265,policy,"We propose six main lines of action: public research specialized in AI; - ◗ promote global governance of AI: create a World AI Organization to evaluate and oversee AI systems, an International AI Fund to serve the public interest, and a ""1% AI"" solidarity mechanism for developing countries A collective, massive, immediate and long-term mobilization is imperative.",markdown/cleaned/policy/france/OUR_AI_OUR_AMBITION_FOR_FRANCE.md,policy_our_ai_our_ambition_for_france,policy_our_ai_our_ambition_for_france_chunk_0004,france,We propose six main lines of action:,8.0,P8,policy,True
france__batch_01,france,1,clean_sentence_004884,policy,"The inventorship and ownership of such patents would vest in the human inventors or companies, since French law only recognizes natural persons (or their successors in title) as inventors - an issue further discussed in Section 4 on AI-generated outputs .",markdown/cleaned/policy/france/AI Policy and  Regulations of France:  Comprehensive Report.md,policy_ai_policy_and_regulations_of_france_comprehensive_report,policy_ai_policy_and_regulations_of_france_comprehensive_report_chunk_0011,france,(III) Intellectual Property and Data Use in AI,6.0,P6,policy,True
france__batch_01,france,1,clean_sentence_018922,sentiment,Un paradoxe révélateur : optimisme individuel vs inquiétude collective,"markdown/cleaned/sentiment/Les jeunes Français face à l’IA générative _ usages, perceptions et appétence pour les formations dédiées - Ifop Group.md",sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group,sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group_chunk_0002,france,2) Une utilité perçue très forte qui encourage l'utilisation de ces outils,8.0,S8,sentiment,True
france__batch_01,france,1,clean_sentence_018632,sentiment,""" According to these studies, women's lack of self-confidence could be partly responsible for this situation: women who don't use artificial intelligence more often than men indicate their need for training to use this new technology .",markdown/cleaned/sentiment/How do the French relate to artificial intelligence_ - Labo.md,sentiment_original_how_do_the_french_relate_to_artificial_intelligence_labo,sentiment_original_how_do_the_french_relate_to_artificial_intelligence_labo_chunk_0002,france,Utilisation personnelle des outils d'IA dans le cadre de la vie privée (par genre),6.0,S6,sentiment,True
france__batch_01,france,1,clean_sentence_015984,sentiment,"Renforcer la souveraineté technologique de l’UE sur l’IA face aux géants technologiques étrangers : 11 % en premier, 34 % au total.",markdown/cleaned/sentiment/20251119-Les-Francais-lIA.md,sentiment_original_20251119_les_francais_lia,sentiment_original_20251119_les_francais_lia_chunk_0019,france,Actions prioritaires pour accompagner le développement de l'IA dans l'Union européenne,8.0,S8,sentiment,True
france__batch_01,france,1,clean_sentence_011281,policy,"RGPD, loi Informatique et libertés et Code des relations entre le public et l'administration (CRPA) : article 22 du RGPD (si décision entièrement fondée sur un algorithme) ; article 13.2.f et 14.2.g, sur l'information des personnes faisant l'objet d'une décision entièrement automatisée ; article 47 .2 de la loi Informatique et libertés ; articles L.",markdown/cleaned/policy/france/l-ia-en-ducation---cadre-d-usage.md,policy_l_ia_en_ducation_cadre_d_usage,policy_l_ia_en_ducation_cadre_d_usage_chunk_0012,france,Formation et pratiques professionnelles,2.0,P2,policy,False
france__batch_01,france,1,clean_sentence_014267,policy,"This ambition is achievable, given France's and Europe's strengths It's also realistic and affordable for our country: the ""AI plan"" we're proposing would represent 0 3% of total public spending The cost of inaction, on the other hand, would be very high We would forgo major economic and social gains, and risk a historic downgrade The question set before us is this one: which spending will enable France to take control of its future?",markdown/cleaned/policy/france/OUR_AI_OUR_AMBITION_FOR_FRANCE.md,policy_our_ai_our_ambition_for_france,policy_our_ai_our_ambition_for_france_chunk_0004,france,We propose six main lines of action:,8.0,P8,policy,True
france__batch_02,france,2,clean_sentence_005107,policy,L'utilisation de l'IA en éducation présente des avantages et des risques potentiels.,markdown/cleaned/policy/france/AI Policy and  Regulations of France:  Comprehensive Report_FR.md,policy_ai_policy_and_regulations_of_france_comprehensive_report_fr,policy_ai_policy_and_regulations_of_france_comprehensive_report_fr_chunk_0001,france,EN RÉSUMÉ,2.0,P2,policy,True
france__batch_02,france,2,clean_sentence_018928,sentiment,"Une génération familière et habituée à l'IA mais exigeante sur l'étique d'usage de tels outils Si les jeunes semblent très enthousiastes et demandeurs de formation vis-à-vis de l'IA générative, cette appétence ne va sans réflexion sur l'éthique de tels usages.","markdown/cleaned/sentiment/Les jeunes Français face à l’IA générative _ usages, perceptions et appétence pour les formations dédiées - Ifop Group.md",sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group,sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group_chunk_0004,france,4) Une génération familière et habituée à l'IA mais exigeante sur l'étique d'usage de tels outils,8.0,S8,sentiment,True
france__batch_02,france,2,clean_sentence_018923,sentiment,"Les données révèlent une tension fascinante entre la perception macro-sociale de l'IA et les stratégies individuelles d'adaptation : Au niveau collectif, l'équilibre reste précaire : seulement 53% voient l'arrivée de l'IA dans le monde du travail comme une opportunité (contre 47% qui y voient une menace), et 60% anticipent un impact positif sur la société (contre 40% qui restent pessimistes).","markdown/cleaned/sentiment/Les jeunes Français face à l’IA générative _ usages, perceptions et appétence pour les formations dédiées - Ifop Group.md",sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group,sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group_chunk_0003,france,3) Les données révèlent une tension fascinante entre la perception macro-sociale de l'IA et les stratégies individuelles d'adaptation :,8.0,S8,sentiment,True
france__batch_02,france,2,clean_sentence_017885,sentiment,"Thus, in this context, the subject of access to rights relies on a ""practical sense of administration"", i.e.",markdown/cleaned/sentiment/French digital society_ digital mediation professionals face the challenge of digital remoteness - Labo.md,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo_chunk_0009,france,A necessary link between digital mediation and administrative mediation,6.0,S6,sentiment,True
france__batch_02,france,2,clean_sentence_012424,policy,"; - les données anonymes et non confidentielles Exemple : support de cours, image d'illustration, information légale ou réglementaire, etc.",markdown/cleaned/policy/france/L’intelligence artificielle en éducation  - Cadre d’usage et de confiance.md,policy_l_intelligence_artificielle_en_ducation_cadre_d_usage_et_de_confiance,policy_l_intelligence_artificielle_en_ducation_cadre_d_usage_et_de_confiance_chunk_0008,france,Quelles sont les catégories de fournisseurs de service ?,2.0,P2,policy,True
